date,IBM,AAPL,GOOG,BA,JPM,GS,KO,JNJ,AXP,UNP,LDOS,LMT,PFE,CVX,LHX,ATO,LLY,OXY,CVS,TSLA,F,NVDA,AMD,INTC,ACN,FDS,ATVI,VMC,DD,NUE,EMN,MCD,X,EQIX,STOR,MRO,STZ,PM,TAP,COST,GIS,HRL,CNP,CAT,MMM,GE,LVMHF,TGT,CZR,LVS,FITB,BLK,NOVN,BABA,JD,BIDU,TCEHY,DRI,DHI,PARA,KKR,BX,NCLH,CALM,DPZ,ELY,LULU,MTH,ILMN,WTW,CPT,CME,ISRG,ZTS,MRK,BMY,PSX,MU,AIG,EA,FB,SBUX,MAR,REGN,BIIB,VRTX,ALB,AMZN,LYV,PEGA,MVIS,VEEV,CYBR,GME,DHR,T,IDXX,A,CNC,MOS,NEE,AWK
01/05/2017,161.1362,29.153,794.02,158.71,86.11,241.32,41.75,116.86,75.32,102.13,50.77,255.98,31.8606,117.31,103.41,74.6,75.59,70.62,81.42,45.35,12.77,25.435,11.24,36.35,114.99,168.88,37.94,127.44,82.2382,60.9,77.48,119.7,36.08,369.75,25.62,18.18,146.75,91.13,99.68,162.91,62.25,36.16,24.81,93,177.71,242.3891,204.85,72.56,16.65,55.08,26.64,382.54,65.72,94.37,26.3,177.47,25.08,72.33,28.35,65.48,16.41,30.42,44.55,43.9,162.77,11.6,68.73,36.25,134.56,125.96,85.2,115.92,70.323,53.93,57.3164,60.13,86.74,22.11,65.6,78.96,120.67,56.46,81.78,358.68,270.408,79.39,90.39,780.45,27.5,35.85,1.4,41.51,47.66,25,80.01,42.65,115.96,46.54,30.075,30.87,29.75,72.93
01/06/2017,161.929,29.478,806.15,159.1,86.12,244.9,41.74,116.3,75.47,103.19,50.66,257.85,31.7373,116.84,104.55,74.17,75.67,71.08,82.2,45.802,12.76,25.775,11.32,36.48,116.3,170.74,37.91,123.8,81.726,60.29,77.5,120.76,35.4,370.49,25.44,17.88,149.44,91.84,99.79,162.83,61.47,36.34,25.36,93.04,178.23,243.0812,207.21,71.44,16.6,55.47,26.87,384.3,66.21,93.89,26.27,176.38,25.2,71.55,27.85,64.29,16.73,30.51,44.25,43.05,163.49,11.1,68.27,34.7,141.49,126.78,84.8,117.19,70.679,54.1,57.469,59.95,85.4,22.04,66.81,79.01,123.41,57.13,82.3,355.06,271.725,82.86,90.81,795.99,27.68,35.95,1.3,42.25,48.44,24.52,80.43,41.32,118.36,47.99,30.52,30.8,29.6625,72.84
01/09/2017,160.1332,29.748,806.65,158.32,86.18,242.89,41.32,116.28,75.86,102.42,49.98,257.81,31.7279,115.84,102.14,73.21,76.27,70.48,81.7,46.256,12.63,26.82,11.49,36.61,115,169.8,37.7,122.72,82.2239,59.64,76.61,120.43,33.61,373.19,25.19,17.4,150.27,91.31,98.28,160.97,60.56,35.58,24.88,92.37,177.27,241.9277,200.55,71.43,16.1,55.71,26.76,380.42,66.08,94.72,26.26,177.16,25.28,71.56,27.96,63.48,17.14,30.47,44.39,44.15,164.51,10.88,68.19,34.35,141.54,126.01,84.01,116.33,71.256,53.95,58.2604,59.73,84.02,22.34,66.38,78.64,124.9,58.2,82.25,373,275.428,82.93,90.48,796.92,27.29,35.7,1.3,43.4,49.72,24.49,80.59,40.8,119.02,48.14,30.985,30.71,29.5875,71.35
01/10/2017,158.0987,29.778,804.79,159.07,86.43,242.57,41.04,116.16,76.65,103.42,50.27,256.17,31.6994,114.96,101.71,73.29,76.27,69.35,82.67,45.974,12.85,26.6175,11.44,36.54,115.06,169.46,38.38,123.61,82.0532,61.22,77.33,120.25,35.5,370.03,25.11,17.48,149.24,90.52,96.41,161.66,60.45,34.92,24.95,93.83,176.58,241.2356,196.77,71.43,16.5,56.61,27.07,380.31,66.3,96.75,26.9,180.31,25.905,72.25,28.15,62.69,17.11,30.07,45.22,43.6,166.36,11.44,69.9,35.2,165.04,126.22,82.69,116.3,73.578,53.93,57.1353,59.98,83.76,22.48,67.2,78.85,124.35,57.88,81.93,364.47,274.295,81.93,89.88,795.9,27.65,36,1.28,43.85,50.42,24.64,81.1,40.81,120.71,48.1,31.06,30.72,29.645,70.72
01/11/2017,160.2288,29.938,807.91,159.4,87.08,245.76,41.05,114.73,76.91,104.27,50.1,255.13,31.1212,115.93,101.79,74.09,75.26,69.35,82.77,45.946,12.67,26.29,11.2,36.95,116.12,169.44,39.2,123.48,82.8927,61.19,79.07,120.88,35.2,371.58,25.09,17.69,149,90.44,95.67,161.54,60.98,35.07,25.42,94.65,177.89,242.0046,202.71,71.61,16.7,55.69,27.09,380.95,66.65,96.94,26.77,179.32,25.96,72.89,28.61,62.98,17.25,30.21,45.75,44.45,168.96,11.27,69.4,35.95,162.35,125.75,82.22,115.9,75.351,53.31,58.7658,56.8,84.89,22.79,66.95,79.02,126.09,58.1,82.84,364.44,264.457,82.39,93.3,799.02,27.47,36.85,1.42,44.12,51.22,24.61,81.35,40.61,121.12,49.25,30.84,31.43,29.8525,70.57
01/12/2017,160.4198,29.813,806.36,158.29,86.24,243.84,40.95,114.62,76.88,104.7,49.99,252.62,30.9031,116.16,101.79,74.51,77.15,69.03,82.6,45.918,12.59,25.86,10.76,36.71,115.78,169.54,39.13,122.54,82.9353,60.61,78.32,122.1,32.82,374.15,25.39,17.44,147.53,90.51,95.43,161.87,61.27,35.4,25.33,93.99,177.44,241.3894,201.62,71.25,16.15,55.46,26.91,378.29,65.81,95.9,26.61,177.57,25.67,73.81,28.69,62.36,17.23,30.2,45.35,42.95,168.36,11.18,68.62,35.45,162.84,125.73,82.08,116.43,73.876,53.39,59.3189,56.55,84.34,22.31,66.25,79.6,126.62,58.03,81.89,368.16,265.065,83.17,93.75,813.64,27.44,38.2,1.36,43.8,50.8,24.72,81.29,41.01,120.64,48.52,31.355,31.41,29.875,70.69
01/13/2017,159.8371,29.76,807.88,158.83,86.7,244.3,40.88,114.6,76.62,105.25,49.96,254.53,30.8273,116.38,101.76,74.86,77.4,69.08,81.98,47.55,12.63,25.8575,10.58,36.79,116.95,170.24,38.95,124.4,82.2382,60.37,77.89,121.5,32.7,374.95,25.3,17.45,149.28,90.4,97.62,161.86,61.08,35.53,25.42,94.48,177.39,241.1587,201.21,70.19,16,55.28,27.29,379.35,64.35,96.27,26.84,176.48,25.8,73.37,28.5,62.32,17.23,30.09,44.95,43,167.16,11.56,67.92,35.35,162.57,124.73,81.96,116.87,73.857,53.74,59.4428,56.22,83.29,22.18,66.35,80.35,128.34,57.85,82.64,363.24,262.284,81.55,94,817.14,27.72,39.7,1.31,44.51,52.21,22.73,81.36,40.96,120.8,48.69,31.325,31.25,29.7625,70.82
01/17/2017,160.3625,30,804.61,157.67,83.55,235.74,41.22,114.87,76.6,103.37,49.42,254.12,30.3912,116.28,100.18,74.74,76.85,69.73,83.92,47.116,12.61,25.2775,9.82,36.8,116.03,169.34,38.95,123.66,81.5694,60.14,76.94,122.75,32.24,376.13,25.84,17.44,153.73,92.36,97.91,163.81,61.98,36.35,25.49,93.57,177.26,240.4666,202.89,70.94,15.45,55.99,26.03,374.8,64.53,96.12,27.21,176.96,25.55,72.88,28.57,62.26,16.99,29.67,44.74,43.4,164.93,11.39,68.78,35.3,160.47,125.33,82.59,115.69,73.749,53.22,58.6228,56.28,83.56,21.74,66.06,80.23,127.87,58,82.38,362.95,260.681,82.52,94.35,809.72,27.66,37.8,1.31,43.19,50.42,23.34,80.91,41.11,120.01,48.32,31.54,30.77,30.055,72.07
01/18/2017,159.3214,29.998,806.07,158.32,83.94,234.29,41.29,114.7,77.49,103.77,49.82,254.07,30.3628,115.94,100.85,75.24,77.53,69.32,83.54,47.672,12.41,25.7375,9.88,36.76,115.95,171.2,39.08,127.3,82.1101,62.38,77.19,122.71,34.93,376.73,25.66,17.33,150.48,93.49,98.2,164.27,62.08,36.17,25.68,93.33,178.49,240.1589,198.03,66.85,15.8,56.04,26.33,378,63.74,96,27.16,176.54,25.73,73.16,28.5,63.49,17.14,29.58,45.67,43.75,165.57,11.43,68.5,35.3,161.23,126.17,82.88,117.25,73.674,53.3,58.3272,56.07,84.13,22.32,66.24,80.53,127.92,58.45,83,363.41,261.233,80.91,92.6,807.48,27.51,37.9,1.29,43.23,50.04,23.49,81.19,40.8,118.9,48.25,31.435,30.6,30.0075,72.6
01/19/2017,159.3309,29.945,802.175,159,83.3,231.41,41.14,114.2,76.69,106.24,49.69,257.03,30.05,115.58,99.99,74.26,76.84,68.73,83.2,48.752,12.43,26.29,9.77,36.57,115.5,169.16,38.86,126.3,81.228,60.15,76.02,122.18,33.21,381.15,25.2,17.27,149.59,93.85,97.54,163.7,61.65,36.23,25.44,93.38,178.68,240.0051,196.85,65.39,15.55,55.84,25.99,377.35,63.07,96.17,27.75,176.09,25.62,72.59,28.01,62.63,17.04,29.31,45.62,43.1,166.04,11.27,66.99,34.55,160.58,125.49,82.59,116.36,73.118,53.5,57.5262,55.49,82.99,21.71,66.29,80.38,127.55,57.89,84.53,362.56,258.231,81.37,93.05,809.04,27.34,37.45,1.26,43,51.48,23.31,80.6,41,120.28,47.64,31.13,30.25,29.82,71.87
01/20/2017,162.9032,30,805.02,159.53,83.67,232.2,41.32,114.15,76.2,108.6,49.66,257.73,30.1163,115.6,100.19,74.71,76.81,68.59,81.56,48.946,12.36,26.0025,9.75,36.94,115.07,170.54,38.97,129.87,81.6406,60.99,76.74,122.26,33.38,383.27,25.24,17.61,150.08,94.57,97.62,164.24,62.42,36.27,25.6,94.58,178.49,234.7759,194.5,64.1,15.5,55.74,26.29,381.4,63.82,96.06,27.6,173.44,25.45,73.44,28.31,63.49,17.22,29.58,45.63,43.5,167.87,11.27,67.32,34.75,159.74,126.07,82.98,116.66,72.972,53.97,59.624,49.23,83.04,21.96,66.54,80.12,127.04,57.66,84.38,354.36,258.516,81.4,93.36,808.33,27.43,37.4,1.22,42.94,51.35,23.58,80.53,41.45,118.88,47.62,31.655,31.28,29.815,71.93
01/23/2017,163.3617,30.02,819.31,157.84,83.71,232.67,41.43,113.91,75.97,107.99,49.28,257.48,29.8225,115.39,100.71,74.39,76.32,67.99,81.25,49.784,12.31,26.2725,9.91,36.77,114.82,171.25,38.53,129.53,81.2991,60.06,76.77,121.38,32.8,385.35,25.58,17.42,151.55,94.76,96.19,163.01,62.12,36.19,25.44,94.46,178.51,228.7777,198.22,63.85,15.4,55.47,26.5,378.06,62.85,98.41,28.18,175.97,25.6,73,28.74,63.26,17.19,29.57,46,43.75,167.04,11.24,66.86,34.8,160.89,125.61,82.85,116.24,72.781,53.75,58.9374,50,82.2,21.89,65.49,79.88,128.93,57.76,84.37,347.96,254.242,82.24,93.7,817.88,27.53,37.2,1.23,42.5,50.6,23.93,80,42,117.74,47.39,31.545,31.55,29.695,71.77
01/24/2017,168.0133,29.993,823.87,160.55,84.72,233.68,41.9,111.76,77.43,108.72,49.47,252.91,29.5286,116.37,102.07,75.14,74.85,67.87,81.78,50.922,12.61,26.8325,10.44,37.62,116.48,172.35,39.1,132.35,84.8561,60.92,78.22,121.05,33.22,389.66,25.22,17.7,153.05,95.78,96.88,163.67,62.67,36.54,25.62,96.24,175.97,230.7002,197.95,64.41,15.95,55.96,26.6,381.38,62.67,101.43,28.54,176.05,25.76,73.67,30.64,62.98,17.62,30.31,46.84,43.4,169.51,11.8,67.77,36.75,160.48,126.17,83.24,117.44,74.006,53.78,58.3653,48.96,84.19,22.85,65.5,80.51,129.37,58.44,84.51,348.93,252.216,85.19,95.55,822.44,27.88,38.15,1.16,42.75,51.73,23.87,80.03,41.36,118.51,47.35,31.48,33.45,29.7025,71.91
01/25/2017,170.2962,30.47,835.67,167.36,86.03,237.25,42.12,112.8,76.89,110.42,49.65,251,29.6613,117.24,101.12,74.98,74.85,68.13,79.49,50.894,12.79,26.9475,10.35,37.8,117.57,174.43,39.56,135.28,85.6671,59.71,79.39,121.79,32.15,384.43,24.9,17.75,154.09,96.39,96.99,164.14,63.01,36.52,25.95,98.15,176.73,233.5455,200.695,65,16,56.65,26.91,388.33,61.92,104.06,28.59,176.61,26.12,73.57,31.37,63,17.69,30.62,48.09,42.75,170.57,11.97,68.82,37.3,161.07,127.57,82.88,120.15,77.778,54,58.2414,49.55,85,23.56,65.72,81.48,131.48,58.7,85.61,340.75,251.682,85.33,94,836.52,28.07,38.85,1.26,43.17,52.01,24.17,81.03,41.39,121.4,48.41,32.24,33.26,29.755,71.72
01/26/2017,170.6496,30.485,832.15,169.12,86.75,239.58,41.81,111.84,76.93,110.15,49.54,254.97,29.6518,116.55,101.23,75.7,74.58,68.55,79.33,50.502,12.37,27.4125,10.52,37.56,115.93,173.54,39.47,135.25,87.3887,60.71,80.29,121.88,33.54,384.21,24.7,17.75,149.97,96.36,96.04,164.07,62.7,36.16,25.99,97.22,176.82,233.161,200.3,64.17,15.5,52.41,27.11,379.42,61.48,102.75,28.32,174.95,26.51,73.55,31.35,64.16,17.8,31.21,49.33,42.2,170.94,11.57,67.64,37.55,160.13,127.58,83.28,120.74,76.396,53.84,58.3558,46.82,84.24,23.52,66.02,81.7,132.78,58.46,85.84,346.5,256.886,87.37,95.48,839.15,27.91,39.25,1.48,42.8,51.93,24.22,80.79,41.77,119.61,48.17,31.745,31.84,29.6875,72.19
01/27/2017,169.3506,30.488,823.31,167.7,86.93,236.95,41.45,113.38,76.85,109.2,49.55,253.5,29.7846,113.79,102.53,75.34,75.38,68.95,77.75,50.59,12.49,27.9425,10.67,37.98,115.35,173.48,39.61,134.36,87.2322,61.01,77.7,122.86,33.77,382.96,23.81,17.41,148.92,96.32,95.35,162.06,62.72,36.12,26.06,98.99,177.48,230.7771,199.05,63.7,15.5,53.32,26.76,375.06,62.98,102.07,28.36,174.1,26.29,73.56,30.94,64.74,17.74,31.3,49.02,41.4,172.02,11.47,66.82,36.9,160.99,126.44,82.82,120.31,76.81,54.65,58.8802,47.74,82.77,23.97,65.21,83.16,132.18,56.12,86.08,344.5,256.26,84.38,95.42,835.77,28.1,39.45,1.45,42.65,51.62,24.31,80.96,42.01,121.66,48.65,31.9,31.42,30.3425,72.31
01/30/2017,167.9178,30.408,802.32,165.57,86.03,233.9,41.38,113.13,77.28,108,48.62,252.83,29.6803,111.82,102.38,74.82,74.7,67.88,78.68,50.126,12.37,27.505,10.61,37.42,114.63,172.94,39.61,130.73,85.5818,60.1,77.62,123.02,33,386.37,23.37,16.53,148.34,95.96,95.47,163.25,62.6,36.27,25.83,96.79,175.42,230.3926,201.8,64.12,15.1,52.8,26.33,375.18,63.56,101.02,28.56,174.72,26.19,73.82,30.71,64.4,17.54,31.02,48.03,41.55,173.93,11.33,66.89,36.85,159.28,125.57,82.29,120.44,76.681,54.27,58.5751,48.69,82.33,24.18,64.89,83.84,130.98,55.9,85.26,359.29,254.279,85.87,94.57,830.38,28.22,39.25,1.4,42.06,51.53,24.18,80.36,41.82,120.5,47.67,31.375,30.97,30.6125,71.91
01/31/2017,166.6952,30.338,796.79,163.42,84.63,229.32,41.57,113.25,76.38,106.58,48.32,251.33,30.0784,111.35,102.71,76.18,77.03,67.77,78.81,50.386,12.36,27.295,10.37,36.82,113.87,173.05,40.21,128.33,84.8419,58.09,77.5,122.57,32.71,384.98,23.66,16.75,149.76,96.13,96.52,163.95,62.48,36.3,26.21,95.66,174.82,228.3932,198,64.48,15.5,52.58,26.1,373.98,63.56,101.31,28.4,175.07,26.185,73.28,29.91,64.49,17.36,30.63,47,41.7,174.54,11.33,67.51,36.75,160.1,125.13,83.57,121.08,76.966,54.94,59.1091,49.16,81.62,24.11,64.26,83.43,130.32,55.22,84.6,364.17,255.366,86.24,92.64,823.48,28.62,38.8,1.35,42.33,53.06,24.49,83.92,42.16,122.33,48.97,31.635,31.37,30.93,73.44
02/01/2017,166.4755,32.188,795.695,163.97,84.95,230.67,41.26,113.23,76.76,107.7,48.31,250.9,30.0215,111,101.83,74.56,77.6,67.61,77.97,49.848,12.32,28.4875,12.06,36.52,113.21,172.9,40.47,128.32,85.7952,56.93,78.3,122.42,31.33,381.3,23.19,16.59,149.85,95.95,96.42,161.86,61.37,35.62,25.93,95.11,175.17,228.3163,200.375,63.67,15.6,51.75,26.24,373,63.65,101.57,28.13,173.82,26.74,72.18,29.68,64.6,17.58,31.16,48.08,42.05,170.89,11.24,66.4,34.75,161.58,124.3,81.57,120.9,77.447,55.32,59.214,49.29,80.75,24.75,64.27,83,133.23,53.9,84.64,360.56,259.465,86.72,93.41,832.35,28.47,38.4,1.39,42.46,53.02,24.3,83.54,42.06,122.8,49.26,32.1,31.68,30.655,71.8
02/02/2017,166.7525,32.133,798.53,162.26,84.59,230.41,41.4,113.57,76.51,107.3,49.09,251.97,30.0784,112.21,104.98,75.08,77.39,68.5,74.8,50.31,12.28,28.8475,12.28,36.68,113.64,174.52,40.47,128.01,85.1691,57.49,77.62,123.22,34.85,383.08,23.56,16.68,149.27,98.84,95.95,168.15,61.72,35.97,26.19,93.77,174.18,228.2394,203.11,63.68,15.65,51.69,25.94,371.64,64.05,100.84,28.17,173.4,26.656,71.63,29.88,64.14,17.56,30.79,47.66,41.85,174.91,10.99,66.52,34.4,162.89,125.24,84.01,121.26,77.796,55.7,61.1973,50.5,81.05,24.79,64.12,82.51,130.84,53.87,84.5,358.26,264.23,86.73,92.91,839.95,28.62,38.55,1.51,42.91,53.2,24.38,83.7,41.18,139.07,48.9,32.005,31.45,30.865,72.99
02/03/2017,167.9369,32.27,801.49,162.4,87.18,240.95,41.54,113.64,78.04,108.51,49.69,254.46,30.4197,113.57,104.3,75.88,77.23,69.18,75.46,50.266,12.56,28.595,12.24,36.52,114.49,176.16,40.01,128.88,85.6671,57.35,77.9,124.24,33.78,384.82,23.89,17.23,149.07,101.11,97,168.32,62.73,36.14,26.3,93.28,175.04,228.3932,202.4,63.75,16,51.81,26.52,378,64.13,100.39,28.32,175.17,26.57,71.82,29.89,64.15,17.61,30.74,47.74,41.15,175.89,10.3,66.39,35.05,162.15,125.25,83.67,119.95,78.014,55.92,61.3022,50.78,79.95,24.6,64.94,81.28,130.98,55.06,85.45,362,264.67,87.42,94.27,810.2,28.71,38.8,1.71,43.62,53.98,24.74,83.69,41.25,142.02,49.38,32.36,31.85,31.0525,72.41
02/06/2017,167.9751,32.572,801.34,163.98,86.77,239.98,41.56,113.4,77.82,107.69,50.12,255.31,30.5524,112.98,105.13,75.24,77.83,68.19,76.07,51.554,12.52,29.3275,13.63,36.27,114.18,175.76,40.19,128.08,85.3968,57.85,78.45,124.45,34.2,381.67,23.95,16.52,149.77,100,96.48,167.03,61.44,35.87,26.09,92.87,175.1,228.0856,201.52,63.42,15.5,51.98,26.76,377.42,63.74,100.9,28.54,177.81,26.67,72.33,29.49,64.67,17.47,30.62,47.52,39.6,177.94,10.1,66.47,34.45,162.52,123.67,84.43,119.81,78.329,55.77,61.922,51.04,79.14,24.34,64.9,81.52,132.06,55.73,85.65,357.69,264.91,86.84,94.29,807.64,28.67,38.5,1.56,43.31,54,24.68,82.99,41.06,142.01,49.27,31.815,32.03,30.965,72.09
02/07/2017,170.4586,32.883,806.97,166.5,86.72,239.62,41.9,113.48,77.72,107.65,50.47,256.37,30.4102,111.39,105.34,75.97,77.7,66.82,76.36,51.496,12.34,29.7825,13.29,36.35,115.92,174.01,40.05,121.8,85.0695,57.65,77.69,124.59,33.8,380.64,24.05,16.03,152,101.63,94.89,167.52,61.82,36.25,26.17,93.31,175.76,227.3166,200.55,63.57,15.4,51.94,26.49,376.89,64.49,100.83,28.81,178.17,26.36,71.85,29.42,64.47,17.94,30.55,47.7,39.05,182.96,10.38,66.14,33.85,162.85,123.44,84.12,118.73,78.249,55.98,61.2164,51.66,78.55,24.6,64.88,82.21,131.84,55.24,85.81,353.25,266.11,87.72,92.8,812.5,28.67,38.4,1.78,43.4,53.91,24.63,83.08,41.12,143.13,49.64,33.5,32.23,31.0825,72.09
02/08/2017,168.2712,33.01,808.38,163.81,85.96,237.73,42.02,113.4,77.8,107.34,50.09,256.74,30.4671,111.58,104.91,75.48,78.11,66.77,77.03,52.416,12.38,29.6525,13.56,36.38,115.43,174.15,39.19,120.29,84.9842,58.28,77.85,124.67,34.53,383.97,24.37,15.88,154.58,102.63,95.62,168.42,62.22,36.48,26.42,92.91,177.07,226.3169,202.55,64.77,15.5,52.14,25.89,374.56,64.84,103.57,28.98,181.5,26.31,73.44,29.89,63.51,18.37,30.53,47.86,38.85,185.18,10.38,67.17,34.05,162.96,122.99,82.15,116.57,78.074,55.96,61.3308,52,78.86,24.21,64.91,81.48,134.2,55.22,86.36,360,268.74,89.27,94.35,819.71,28.57,38.25,1.67,43.28,53.77,24.79,82.98,41.21,141.11,49.93,34.335,32.21,31.575,72.93
02/09/2017,169.2646,33.105,809.56,164.28,87.2,241.55,41.25,114.08,78.18,107.42,50.82,258.2,30.6946,112.26,104.49,75.15,77.7,68.19,77.31,53.84,12.38,29.095,13.42,35.46,116.98,175.93,39.73,120.5,85.7383,60.97,78.48,124.48,37.38,385.8,24.39,16.05,155.73,102.77,96.67,170.96,63.06,36.92,26.47,93.96,178.18,227.5473,207.1,66.41,15.6,52.93,26.15,378.57,65.37,103.34,29.01,181.5,26.48,75.07,30.12,64.38,18.24,30.17,48.06,39.85,185.9,10.45,67,33.75,163.14,122.54,82.21,118.58,78.376,55.96,61.3975,51.51,79.25,24.45,65.32,83.26,134.14,55.81,86.79,359.87,270.44,88.15,93.91,821.36,28.87,40,1.71,44.19,55.33,25.39,83.76,41.31,142.11,50.47,34.67,31.83,31.1625,72.85
02/10/2017,170.6687,33.03,813.67,166.23,87,242.72,40.58,115.24,78.48,107.87,50.84,260.55,30.6662,113.05,105.74,75.45,77.79,68.47,78.53,53.846,12.51,28.405,13.58,35.34,117.6,177.94,47.23,122.6,87.0615,60.99,79.36,125.82,37.6,386.45,24.73,16.19,155.45,102.63,95.95,172,62.76,37.13,26.49,96.31,179,228.547,204,65.73,16.15,52.74,26.51,382.89,65.5,102.36,29.38,183.99,26.28,76.28,30.82,64.4,18.17,30.35,47.8,39.4,186.37,10.59,67.62,34.75,163.04,124.07,82.12,118.98,78.391,55.73,61.1687,51.65,79.86,24.05,65.61,86.17,134.19,56.22,86.45,375.66,274.76,87.72,93.7,827.46,28.88,39.6,1.67,44.04,52.86,25.66,83.98,41.38,141.83,50.36,34.7,32.86,31.3675,73.46
02/13/2017,171.3182,33.323,819.24,168.03,88.15,246.27,40.62,115.88,78.91,108.32,50.99,262.35,30.9126,113.91,107.01,75.63,77.77,67.39,78.7,56.12,12.56,27.095,13.49,35.8,118.59,178.62,45.7,122.46,87.5879,63.59,80.06,125.54,39.71,386.69,24.61,16.06,155.49,102.73,96.21,171.96,62.89,37.25,26.67,98.5,181.02,231.0078,206.175,64.81,16.25,53.16,26.74,385.83,66.3,103.1,29.52,184.31,26.33,76.08,30.42,65.3,18,30.45,47.87,39.2,183.8,10.67,66.99,34.4,163.84,125.14,81.67,121.38,78.967,55.14,61.7599,52.03,79.9,23.9,66.14,86.32,134.05,56.11,87.38,376.52,278.91,88.91,94.75,836.53,29.01,40.1,1.61,44.02,52.87,25.37,84.19,40.65,141.7,50.52,34.965,33.75,31.5,73.22
02/14/2017,172.0537,33.755,820.45,168.5,89.56,249.46,40.53,116.36,79.41,109.16,51.06,262.56,31.0453,112.52,107.94,75.24,78.81,67.16,78.67,56.196,12.65,27.195,13.26,35.93,120,178.77,44.98,122.74,87.8156,63.09,80.58,125.81,39.28,382.64,24.14,16.41,155.89,102.58,99.5,173.63,63.09,37.59,26.05,98.09,181.6,232.8534,204.44,65.65,16,53.06,27.55,384.98,66.65,101.59,29.43,182.77,26.25,76.24,30.11,65.33,18.01,30.45,47.77,39.05,184.91,10.58,67.76,34.1,164.46,125.17,81.38,121.01,79.436,55.02,62.6085,53.71,79.98,23.12,66.89,86.06,133.85,56.58,87.89,384,285.14,89.37,91.19,836.39,29.03,40.45,1.89,43.98,54.32,25.74,84.1,40.75,141.6,50.39,35.465,34.02,31.5,72.81
